65,"['2014', '2013']","['40', '20']","['03:38:44', '01:49:40']",M45-49,2,3:55:29,5
66,"['2014', '2013', '2012']","['40', '40', '40']","['03:37:51', '03:33:35', '03:32:19']",M50-54,3,3:34:35,8
68,['2013'],['40'],['05:10:56'],M45-49,1,05:10:56,1
69,['2012'],['40'],['03:32:55'],M30-34,1,03:32:55,2
76,['2014'],['40'],['04:42:59'],F35-39,1,04:42:59,2
81,"['2014', '2013']","['40', '20']","['-1', '02:11:40']",M30-34,2,5:2:50,2
82,['2014'],['40'],['04:49:42'],M50-54,1,04:49:42,1
83,['2014'],['20'],['02:06:52'],M40-44,1,02:06:52,1
84,"['2013', '2012']","['20', '40']","['01:48:30', '03:57:08']",F25-29,2,4:3:20,5
85,['2014'],['40'],['05:11:54'],M50-54,1,05:11:54,2
86,['2014'],['40'],['07:12:49'],M30-34,1,07:12:49,1
91,['2014'],['40'],['04:30:33'],M40-44,1,04:30:33,1
92,['2013'],['40'],['04:29:55'],M45-49,1,04:29:55,5
93,['2012'],['40'],['03:20:46'],M50-54,1,03:20:46,2
94,['2014'],['40'],['05:30:23'],F40-44,1,05:30:23,1
96,['2013'],['40'],['04:55:41'],M50-54,1,04:55:41,7
97,['2014'],['40'],['06:45:15'],M35-39,1,06:45:15,1
98,['2012'],['40'],['04:45:35'],M40-44,1,04:45:35,1
100,['2013'],['20'],['02:00:24'],F45-49,1,4:36:55,3
101,['2014'],['40'],['04:19:17'],M18-24,1,04:19:17,1
102,['2013'],['40'],['04:57:53'],M45-49,1,04:57:53,1
103,"['2013', '2012']","['40', '20']","['03:47:11', '02:38:54']",M30-34,2,4:56:19,5
104,['2014'],['40'],['05:06:59'],F45-49,1,05:06:59,7
105,"['2014', '2013', '2012']","['40', '20', '20']","['06:02:47', '01:59:19', '02:04:52']",F25-29,3,5:8:8,3
106,['2014'],['40'],['06:00:56'],F18-24,1,06:00:56,4
107,['2012'],['40'],['04:01:46'],M45-49,1,04:01:46,1
108,['2014'],['40'],['03:51:16'],M25-29,1,03:51:16,1
111,['2013'],['40'],['03:41:00'],F30-34,1,03:41:00,1
114,"['2013', '2012']","['20', '40']","['01:46:07', '04:19:04']",M40-44,2,4:11:34,14
116,['2013'],['40'],['04:15:38'],F55-59,1,04:15:38,1
120,['2014'],['40'],['06:37:08'],F30-34,1,06:37:08,3
121,"['2014', '2013', '2012']","['20', '40', '20']","['02:26:14', '04:26:23', '01:56:50']",M30-34,3,4:50:28,6
122,['2013'],['40'],['04:03:19'],M30-34,1,4:3:19,5
123,['2013'],['40'],['04:33:54'],F45-49,1,04:33:54,1
125,['2013'],['40'],['03:39:01'],M35-39,1,03:39:01,2
126,['2013'],['40'],['04:02:10'],M30-34,1,04:02:10,1
127,"['2014', '2013']","['40', '40']","['04:39:54', '04:21:52']",M55-59,2,4:30:53,2
128,"['2013', '2012']","['40', '20']","['04:23:32', '01:47:38']",F18-24,2,4:15:32,3
130,['2012'],['40'],['03:27:17'],M30-34,1,03:27:17,1
131,['2013'],['40'],['04:26:15'],M30-34,1,04:26:15,1
132,['2013'],['40'],['04:39:43'],F50-54,1,04:39:43,16
133,['2013'],['40'],['03:53:11'],M25-29,1,03:53:11,1
134,['2013'],['40'],['03:52:01'],M50-54,1,03:52:01,1
137,"['2013', '2012']","['40', '20']","['04:11:09', '01:45:46']",M35-39,2,4:7:12,11
140,"['2014', '2013', '2012']","['40', '40', '40']","['04:43:22', '03:50:13', '04:07:59']",F40-44,3,4:13:51,8
141,['2012'],['40'],['04:18:31'],M45-49,1,04:18:31,2
142,['2014'],['40'],['05:08:05'],F35-39,1,05:08:05,3
145,['2014'],['40'],['04:54:39'],M30-34,1,04:54:39,7
148,"['2014', '2013']","['20', '20']","['02:42:26', '01:58:11']",M50-54,2,5:22:42,2
149,['2012'],['40'],['02:59:03'],M40-44,1,02:59:03,1
150,['2014'],['20'],['02:43:45'],M50-54,1,02:43:45,1
152,['2014'],['20'],['01:42:26'],F18-24,1,3:55:35,1
153,['2014'],['40'],['05:40:22'],M45-49,1,05:40:22,2
157,"['2013', '2012']","['40', '40']","['03:39:36', '03:19:54']",M45-49,2,3:29:45,17
159,['2013'],['40'],['05:56:04'],M25-29,1,05:56:04,1
160,['2012'],['40'],['02:18:43'],M30-34,1,02:18:43,1
161,['2014'],['40'],['04:09:30'],F25-29,1,04:09:30,2
162,"['2013', '2012']","['40', '40']","['04:37:23', '04:31:30']",F35-39,2,4:34:26,4
165,['2014'],['40'],['04:33:44'],M30-34,1,04:33:44,2
167,['2014'],['40'],['06:29:15'],F60-64,1,06:29:15,1
168,['2012'],['40'],['04:32:31'],M40-44,1,04:32:31,3
169,['2013'],['40'],['03:46:33'],M25-29,1,03:46:33,1
170,"['2013', '2012']","['20', '40']","['01:59:09', '03:57:49']",M30-34,2,4:15:55,8
171,"['2013', '2012']","['40', '20']","['04:15:35', '02:07:02']",M50-54,2,4:33:52,3
172,"['2013', '2012']","['40', '20']","['02:57:55', '01:25:29']",M35-39,2,3:7:15,16
173,['2014'],['40'],['04:50:48'],M40-44,1,04:50:48,1
176,['2014'],['40'],['04:37:02'],M40-44,1,4:37:2,1
181,['2014'],['40'],['04:49:46'],M45-49,1,04:49:46,7
183,['2014'],['40'],['05:36:00'],M65-69,1,05:36:00,1
185,['2012'],['40'],['04:10:44'],F40-44,1,4:10:44,7
186,['2014'],['20'],['02:11:45'],M35-39,1,02:11:45,3
187,['2013'],['40'],['-1'],M45-49,1,-1,4
189,['2012'],['40'],['04:11:48'],M55-59,1,4:11:48,5
190,['2014'],['40'],['03:47:23'],F30-34,1,03:47:23,4
191,['2014'],['40'],['05:47:17'],M40-44,1,05:47:17,1
192,['2014'],['40'],['04:52:34'],M40-44,1,04:52:34,3
194,['2012'],['40'],['03:53:03'],M25-29,1,03:53:03,4
196,['2014'],['40'],['05:04:07'],M40-44,1,05:04:07,1
197,"['2014', '2013', '2012']","['20', '40', '40']","['01:59:43', '04:03:32', '04:08:10']",M35-39,3,4:15:40,6
198,"['2014', '2013', '2012']","['20', '40', '20']","['02:43:43', '-1', '02:00:50']",F40-44,3,3:38:9,5
199,['2013'],['40'],['04:19:38'],F45-49,1,04:19:38,1
202,"['2014', '2013', '2012']","['40', '40', '40']","['05:09:19', '04:02:14', '04:15:21']",M50-54,3,4:28:58,11
205,"['2014', '2013']","['40', '40']","['03:16:53', '03:06:44']",M40-44,2,3:11:48,5
206,['2013'],['40'],['03:57:36'],F50-54,1,03:57:36,2
207,"['2014', '2012']","['40', '40']","['03:45:50', '-1']",M45-49,2,3:45:50,17
208,['2014'],['40'],['04:20:55'],M35-39,1,04:20:55,2
210,['2013'],['40'],['04:13:36'],F35-39,1,04:13:36,2
212,"['2013', '2012']","['20', '40']","['01:47:40', '04:00:36']",M40-44,2,4:4:7,4
214,"['2013', '2012']","['40', '20']","['04:14:55', '01:55:14']",F25-29,2,4:19:58,3
215,['2012'],['40'],['04:13:35'],F50-54,1,4:13:35,1
216,['2014'],['40'],['06:20:30'],M18-24,1,06:20:30,1
217,"['2014', '2013', '2012']","['20', '20', '10']","['02:25:16', '02:09:15', '01:00:25']",M30-34,3,5:3:6,5
218,['2014'],['40'],['05:37:35'],F35-39,1,05:37:35,1
220,['2014'],['40'],['05:10:19'],F25-29,1,05:10:19,1
221,"['2014', '2013']","['40', '40']","['05:46:14', '05:09:08']",M40-44,2,5:27:41,3
222,['2012'],['40'],['04:42:39'],M35-39,1,04:42:39,2
223,['2013'],['40'],['03:14:23'],M30-34,1,03:14:23,1
224,['2014'],['40'],['04:40:22'],M40-44,1,4:40:22,1
225,['2012'],['40'],['04:37:47'],F45-49,1,04:37:47,1
228,['2013'],['40'],['03:57:47'],M25-29,1,03:57:47,2
229,"['2014', '2013']","['40', '20']","['05:25:49', '02:05:07']",M35-39,2,5:6:47,7
231,['2012'],['40'],['03:47:00'],M18-24,1,03:47:00,6
233,['2014'],['40'],['04:39:51'],M40-44,1,04:39:51,2
234,['2014'],['40'],['05:05:02'],M15-17,1,05:05:02,1
236,"['2014', '2013']","['40', '40']","['05:06:38', '04:29:21']",F50-54,2,4:47:59,6
237,"['2014', '2013']","['20', '40']","['03:00:36', '04:43:49']",M45-49,2,5:49:35,3
238,['2013'],['40'],['05:01:38'],M50-54,1,05:01:38,1
240,['2013'],['40'],['03:59:05'],F35-39,1,03:59:05,3
241,['2013'],['40'],['04:26:59'],M30-34,1,04:26:59,1
242,['2012'],['40'],['04:36:51'],M50-54,1,04:36:51,1
243,['2012'],['40'],['03:35:13'],M50-54,1,03:35:13,1
244,['2014'],['40'],['04:44:34'],M35-39,1,04:44:34,1
246,['2013'],['40'],['03:58:55'],F25-29,1,03:58:55,4
247,['2014'],['40'],['03:59:05'],M35-39,1,03:59:05,8
249,"['2013', '2012']","['40', '20']","['04:17:59', '01:54:13']",F25-29,2,4:20:20,5
251,['2014'],['20'],['02:55:52'],M50-54,1,02:55:52,1
252,['2013'],['40'],['04:14:24'],F40-44,1,04:14:24,1
255,['2014'],['40'],['05:30:44'],M18-24,1,05:30:44,1
257,['2012'],['40'],['04:33:58'],F40-44,1,04:33:58,2
258,['2013'],['40'],['03:47:03'],M50-54,1,3:47:3,8
259,"['2014', '2012']","['40', '20']","['04:39:00', '01:48:44']",M40-44,2,4:24:32,7
260,"['2014', '2013']","['40', '40']","['05:44:14', '05:30:52']",M18-24,2,5:37:33,3
263,['2014'],['40'],['04:51:46'],M18-24,1,04:51:46,1
264,['2014'],['40'],['05:06:32'],M30-34,1,05:06:32,1
265,['2014'],['40'],['04:17:38'],M35-39,1,4:17:38,1
266,"['2014', '2013']","['40', '40']","['04:46:59', '04:23:34']",M60-64,2,4:35:16,2
267,['2013'],['40'],['-1'],M40-44,1,-1,1
268,['2014'],['40'],['06:02:37'],M15-17,1,06:02:37,1
270,"['2014', '2013']","['20', '20']","['01:56:11', '01:50:30']",M45-49,2,4:20:41,5
274,['2013'],['20'],['01:49:03'],M18-24,1,4:10:48,2
275,"['2013', '2012']","['40', '40']","['-1', '03:46:37']",M60-64,2,3:46:37,2
276,['2014'],['40'],['04:54:23'],F50-54,1,04:54:23,1
280,['2013'],['40'],['04:20:40'],M50-54,1,04:20:40,2
282,"['2014', '2012']","['40', '40']","['03:39:54', '03:32:58']",M35-39,2,3:36:26,7
284,"['2014', '2013']","['20', '20']","['01:59:54', '02:00:49']",F35-39,2,4:36:49,2
285,['2014'],['40'],['05:07:57'],M50-54,1,05:07:57,1
286,['2013'],['40'],['04:17:18'],M55-59,1,04:17:18,5
288,['2014'],['40'],['03:25:55'],M35-39,1,03:25:55,1
289,['2014'],['40'],['-1'],M35-39,1,-1,1
293,['2012'],['40'],['04:34:31'],M18-24,1,04:34:31,1
294,['2013'],['40'],['04:51:58'],M50-54,1,04:51:58,1
295,['2014'],['40'],['05:17:13'],F30-34,1,05:17:13,1
296,"['2013', '2012']","['40', '40']","['04:02:04', '03:58:55']",M40-44,2,4:0:29,3
299,['2013'],['20'],['02:31:20'],F50-54,1,5:48:4,2
301,['2014'],['40'],['04:43:05'],F30-34,1,04:43:05,1
302,['2014'],['20'],['02:05:03'],M30-34,1,02:05:03,11
304,['2014'],['40'],['05:21:59'],M25-29,1,05:21:59,1
305,['2012'],['40'],['04:08:07'],M18-24,1,04:08:07,1
307,"['2013', '2012']","['40', '40']","['03:44:20', '03:50:10']",M18-24,2,3:47:15,2
310,"['2013', '2012']","['20', '40']","['01:57:19', '04:45:10']",F18-24,2,4:37:29,2
312,['2012'],['40'],['04:16:53'],F25-29,1,04:16:53,1
315,['2012'],['40'],['03:42:41'],M25-29,1,03:42:41,25
316,['2012'],['20'],['02:06:58'],M40-44,1,4:52:1,1
317,['2013'],['40'],['04:41:49'],F40-44,1,04:41:49,4
319,"['2013', '2012']","['40', '40']","['03:22:40', '03:28:06']",M40-44,2,3:25:23,4
321,"['2014', '2013', '2012']","['40', '40', '40']","['03:45:49', '03:31:26', '03:42:34']",M40-44,3,3:39:56,4
322,['2013'],['40'],['04:11:20'],M35-39,1,04:11:20,17
323,['2013'],['20'],['01:34:21'],M35-39,1,01:34:21,12
327,['2014'],['40'],['05:12:10'],F35-39,1,05:12:10,3
328,"['2014', '2013']","['40', '20']","['06:32:24', '02:20:09']",M30-34,2,5:57:22,3
329,['2014'],['40'],['04:32:16'],M35-39,1,04:32:16,1
331,['2014'],['40'],['03:49:42'],M18-24,1,03:49:42,35
332,"['2014', '2013', '2012']","['20', '20', '40']","['02:35:02', '02:08:57', '04:28:04']",F40-44,3,5:7:4,37
333,['2013'],['40'],['03:03:31'],M30-34,1,03:03:31,2
334,"['2014', '2012']","['40', '20']","['03:50:17', '01:40:23']",M35-39,2,3:50:34,2
335,"['2014', '2013', '2012']","['20', '20', '10']","['02:11:31', '01:49:52', '00:49:58']",M40-44,3,4:21:40,5
336,['2013'],['40'],['04:50:51'],M45-49,1,04:50:51,2
337,"['2013', '2012']","['40', '20']","['03:24:30', '01:34:07']",M40-44,2,3:30:29,2
340,['2014'],['20'],['02:25:22'],M25-29,1,02:25:22,1
341,['2012'],['20'],['01:44:46'],F35-39,1,4:0:57,1
342,['2014'],['40'],['03:52:42'],M55-59,1,03:52:42,6
343,['2013'],['40'],['03:18:05'],M25-29,1,03:18:05,4
344,['2012'],['40'],['04:30:19'],M30-34,1,04:30:19,6
345,"['2014', '2012']","['20', '40']","['02:03:23', '04:07:16']",F30-34,2,4:25:31,7
347,['2013'],['40'],['05:31:54'],M50-54,1,05:31:54,4
348,"['2014', '2013']","['40', '20']","['06:52:39', '02:00:46']",F18-24,2,5:45:12,3
349,"['2013', '2012']","['40', '20']","['04:10:43', '01:50:24']",M30-34,2,4:12:19,14
350,"['2013', '2012']","['40', '40']","['03:40:08', '03:44:00']",M35-39,2,3:42:4,3
352,['2013'],['40'],['04:10:14'],M35-39,1,04:10:14,1
353,['2014'],['40'],['07:05:23'],F18-24,1,7:5:23,5
354,['2014'],['40'],['03:40:21'],M55-59,1,03:40:21,1
355,"['2014', '2013']","['20', '20']","['02:03:34', '01:53:22']",M45-49,2,4:32:28,3
357,['2012'],['40'],['03:48:58'],M35-39,1,03:48:58,3
358,['2012'],['40'],['03:41:10'],M55-59,1,03:41:10,2
359,"['2014', '2013', '2012']","['40', '20', '20']","['03:49:35', '01:33:51', '01:51:55']",M35-39,3,3:54:16,9
363,['2012'],['40'],['04:28:40'],F35-39,1,04:28:40,2
364,"['2013', '2012']","['40', '20']","['03:50:12', '01:50:23']",F35-39,2,4:2:2,5
367,['2013'],['40'],['-1'],M30-34,1,-1,2
368,['2012'],['40'],['04:42:42'],M40-44,1,04:42:42,1
370,['2014'],['40'],['04:55:18'],M35-39,1,04:55:18,1
371,['2013'],['40'],['03:54:18'],M45-49,1,3:54:18,3
372,['2014'],['40'],['06:20:04'],F35-39,1,06:20:04,2
375,['2014'],['40'],['04:11:22'],M30-34,1,04:11:22,7
376,['2014'],['40'],['03:24:16'],M25-29,1,03:24:16,1
377,['2013'],['40'],['03:24:45'],M60-64,1,03:24:45,1
378,['2013'],['40'],['05:32:07'],M30-34,1,05:32:07,1
379,"['2014', '2013']","['40', '40']","['05:10:07', '04:56:29']",M55-59,2,5:3:18,9
383,['2013'],['40'],['04:41:05'],F25-29,1,04:41:05,6
384,['2014'],['40'],['02:47:28'],M50-54,1,2:47:28,81
385,['2014'],['20'],['02:29:43'],M50-54,1,02:29:43,3
387,"['2014', '2012']","['40', '40']","['-1', '04:15:20']",M45-49,2,4:15:20,21
388,['2014'],['20'],['03:06:46'],M45-49,1,03:06:46,2
389,['2014'],['40'],['05:04:20'],M25-29,1,05:04:20,1
398,['2014'],['40'],['03:34:17'],M18-24,1,03:34:17,2
401,['2014'],['40'],['04:54:12'],F30-34,1,04:54:12,2
404,"['2014', '2013', '2012']","['20', '40', '20']","['01:53:34', '03:35:42', '01:37:47']",M40-44,3,3:53:56,3
405,"['2013', '2012']","['40', '20']","['04:06:41', '02:00:16']",M18-24,2,4:21:38,3
407,['2012'],['40'],['04:02:45'],M35-39,1,04:02:45,1
408,['2012'],['40'],['04:33:22'],M40-44,1,04:33:22,1
409,"['2014', '2013']","['20', '40']","['04:12:37', '06:36:59']",M25-29,2,8:9:0,2
410,['2013'],['40'],['03:42:18'],M25-29,1,03:42:18,14
412,['2014'],['20'],['02:32:18'],F45-49,1,5:50:17,2
414,['2013'],['20'],['01:40:55'],M45-49,1,3:52:6,1
415,"['2014', '2012']","['20', '40']","['01:34:51', '03:20:32']",M50-54,2,3:29:20,5
416,['2014'],['40'],['05:10:32'],M45-49,1,05:10:32,3
417,['2014'],['40'],['04:24:10'],M25-29,1,04:24:10,1
418,['2012'],['40'],['03:48:22'],M30-34,1,03:48:22,1
419,"['2014', '2013', '2012']","['40', '20', '20']","['03:36:15', '01:37:25', '01:43:37']",M30-34,3,3:46:12,13
420,"['2014', '2013', '2012']","['40', '40', '20']","['05:27:56', '04:19:46', '01:52:45']",M40-44,3,4:42:20,5
421,"['2013', '2012']","['40', '40']","['05:08:19', '04:57:23']",M50-54,2,5:2:51,14
422,['2013'],['40'],['03:59:38'],M30-34,1,03:59:38,1
423,['2012'],['40'],['03:58:10'],M55-59,1,03:58:10,2
424,"['2014', '2013', '2012']","['40', '20', '20']","['05:08:31', '01:50:28', '02:01:52']",F25-29,3,4:40:57,7
425,"['2014', '2013', '2012']","['20', '20', '20']","['02:24:41', '02:00:30', '01:49:44']",M60-64,3,4:47:26,3
426,['2014'],['40'],['05:33:59'],F30-34,1,05:33:59,4
428,['2012'],['40'],['03:53:16'],M45-49,1,03:53:16,5
430,['2013'],['40'],['04:10:59'],M35-39,1,04:10:59,1
431,['2012'],['40'],['04:14:52'],F25-29,1,04:14:52,1
432,"['2014', '2013', '2012']","['40', '40', '20']","['04:28:50', '03:49:26', '01:53:47']",F35-39,3,4:13:19,8
433,['2014'],['40'],['03:28:18'],F25-29,1,03:28:18,1
434,['2014'],['40'],['04:03:31'],F25-29,1,04:03:31,3
437,"['2013', '2012']","['40', '20']","['03:40:20', '01:36:38']",M40-44,2,3:41:17,3
438,['2012'],['40'],['03:54:50'],F35-39,1,03:54:50,3
440,['2014'],['40'],['06:37:11'],F55-59,1,06:37:11,1
441,['2014'],['40'],['-1'],M18-24,1,-1,1
442,['2012'],['40'],['03:28:38'],M50-54,1,03:28:38,17
443,['2012'],['40'],['03:26:44'],M30-34,1,03:26:44,16
445,"['2014', '2013']","['20', '40']","['01:55:31', '03:51:25']",M30-34,2,4:8:33,2
446,['2013'],['40'],['05:52:51'],M50-54,1,05:52:51,1
447,['2012'],['40'],['04:43:57'],M18-24,1,04:43:57,1
449,"['2013', '2012']","['40', '20']","['05:22:21', '01:43:43']",M30-34,2,4:40:26,2
450,['2013'],['40'],['-1'],M45-49,1,-1,1
451,['2014'],['40'],['03:40:58'],M18-24,1,3:40:58,2
452,['2013'],['40'],['04:13:53'],F18-24,1,04:13:53,1
453,['2014'],['40'],['04:56:21'],F25-29,1,04:56:21,1
455,['2014'],['40'],['05:41:17'],M40-44,1,05:41:17,3
456,"['2014', '2013']","['20', '20']","['01:31:03', '01:27:03']",M30-34,2,3:24:48,3
459,['2014'],['40'],['03:51:42'],F30-34,1,03:51:42,1
460,['2013'],['40'],['04:37:08'],M40-44,1,04:37:08,1
461,['2013'],['40'],['03:34:43'],M45-49,1,03:34:43,9
462,['2012'],['40'],['04:19:51'],F40-44,1,04:19:51,1
463,['2014'],['40'],['05:14:26'],F45-49,1,05:14:26,10
464,['2014'],['40'],['03:16:55'],M40-44,1,03:16:55,1
465,['2013'],['40'],['04:18:19'],F25-29,1,04:18:19,1
466,['2013'],['20'],['01:49:34'],F30-34,1,01:49:34,1
468,"['2013', '2012']","['40', '40']","['03:57:36', '04:21:35']",M45-49,2,4:9:35,4
470,['2014'],['40'],['04:15:19'],M55-59,1,04:15:19,1
472,['2013'],['20'],['01:43:25'],M35-39,1,01:43:25,1
473,['2013'],['40'],['04:00:26'],M25-29,1,04:00:26,1
474,['2012'],['40'],['04:27:28'],M55-59,1,04:27:28,2
476,"['2014', '2013', '2012']","['20', '40', '40']","['02:19:15', '03:51:46', '03:56:23']",M55-59,3,4:22:48,22
477,['2014'],['40'],['03:50:15'],M45-49,1,03:50:15,2
478,['2014'],['40'],['05:04:27'],M35-39,1,5:4:27,2
480,['2014'],['40'],['04:39:23'],M40-44,1,04:39:23,1
481,['2014'],['40'],['04:32:13'],M55-59,1,04:32:13,9
482,['2012'],['40'],['03:28:03'],M35-39,1,03:28:03,9
483,['2014'],['40'],['04:18:29'],M30-34,1,04:18:29,22
484,['2013'],['40'],['03:50:54'],M25-29,1,03:50:54,1
486,['2013'],['40'],['03:11:28'],M30-34,1,03:11:28,31
487,['2012'],['40'],['03:49:19'],F50-54,1,3:49:19,1
489,"['2013', '2012']","['40', '40']","['04:25:32', '04:40:09']",M40-44,2,4:32:50,4
490,"['2013', '2012']","['20', '20']","['01:19:32', '01:20:25']",M30-34,2,3:3:56,2
492,"['2013', '2012']","['40', '20']","['03:39:46', '01:37:11']",M35-39,2,3:41:38,2
495,['2012'],['40'],['04:33:06'],M35-39,1,04:33:06,3
497,['2012'],['40'],['03:36:52'],F40-44,1,03:36:52,3
498,['2012'],['40'],['03:16:00'],M18-24,1,03:16:00,1
499,['2014'],['40'],['06:05:56'],F30-34,1,06:05:56,1
500,"['2013', '2012']","['40', '40']","['04:07:24', '04:02:05']",F35-39,2,4:4:44,3
501,['2012'],['40'],['03:44:28'],M35-39,1,03:44:28,1
503,['2014'],['40'],['06:29:04'],M30-34,1,06:29:04,2
505,['2012'],['40'],['04:11:20'],F45-49,1,04:11:20,1
506,['2013'],['40'],['04:28:19'],F50-54,1,04:28:19,1
507,"['2014', '2013']","['40', '20']","['05:27:53', '02:00:36']",F30-34,2,5:2:37,7
510,"['2014', '2013']","['20', '40']","['02:12:21', '-1']",M25-29,2,5:4:24,9
512,['2014'],['40'],['04:24:11'],M40-44,1,04:24:11,2
513,['2013'],['20'],['01:38:50'],M35-39,1,01:38:50,2
514,['2014'],['40'],['05:03:09'],M35-39,1,5:3:9,1
515,"['2014', '2013', '2012']","['20', '20', '40']","['02:08:09', '02:23:54', '04:29:45']",M50-54,3,4:58:29,11
516,['2013'],['5'],['00:22:16'],M40-44,1,00:22:16,1
517,['2012'],['40'],['03:13:59'],M40-44,1,03:13:59,3
521,['2013'],['40'],['04:25:29'],M25-29,1,04:25:29,4
522,['2013'],['40'],['05:39:31'],F45-49,1,05:39:31,1
523,['2014'],['40'],['04:33:21'],M35-39,1,4:33:21,1
527,['2014'],['40'],['06:01:56'],F40-44,1,06:01:56,1
528,"['2014', '2013']","['40', '20']","['03:52:41', '01:49:28']",M35-39,2,4:2:13,2
529,['2014'],['40'],['03:15:11'],M35-39,1,03:15:11,2
530,['2013'],['40'],['03:46:51'],M18-24,1,03:46:51,4
531,"['2014', '2013']","['40', '20']","['05:05:13', '02:03:58']",M45-49,2,4:55:10,5
532,['2014'],['40'],['06:02:29'],F40-44,1,06:02:29,1
533,"['2013', '2012']","['20', '40']","['01:44:28', '03:53:53']",M60-64,2,3:57:4,2
541,['2013'],['40'],['03:32:41'],M55-59,1,03:32:41,1
543,['2014'],['40'],['04:16:57'],M35-39,1,04:16:57,2
545,"['2014', '2013', '2012']","['20', '20', '10']","['01:55:59', '02:14:09', '01:01:36']",M50-54,3,4:46:13,6
546,['2014'],['40'],['06:48:46'],M25-29,1,06:48:46,1
548,"['2014', '2012']","['40', '40']","['03:48:25', '03:29:16']",M25-29,2,3:38:50,4
549,['2013'],['40'],['04:34:25'],M50-54,1,04:34:25,18
550,['2014'],['40'],['04:51:04'],F25-29,1,04:51:04,1
551,"['2014', '2012']","['20', '40']","['01:39:09', '03:42:27']",F35-39,2,3:45:14,21
554,['2013'],['40'],['04:22:48'],M40-44,1,04:22:48,3
555,['2013'],['40'],['03:52:42'],M40-44,1,03:52:42,3
557,['2013'],['40'],['04:22:49'],F35-39,1,04:22:49,6
558,['2014'],['20'],['03:14:49'],M45-49,1,7:28:4,1
561,['2014'],['40'],['05:11:06'],M18-24,1,05:11:06,1
562,['2014'],['40'],['05:39:07'],M35-39,1,05:39:07,1
563,['2013'],['40'],['03:50:22'],M30-34,1,03:50:22,1
564,"['2013', '2012']","['40', '40']","['03:24:58', '03:28:56']",M25-29,2,3:26:57,7
568,['2014'],['20'],['02:19:34'],F50-54,1,02:19:34,1
569,['2013'],['40'],['04:07:56'],M18-24,1,04:07:56,1
571,['2014'],['40'],['04:09:30'],M25-29,1,04:09:30,1
572,['2012'],['40'],['04:40:27'],M30-34,1,04:40:27,1
576,['2014'],['40'],['05:28:10'],M25-29,1,05:28:10,1
577,"['2014', '2013', '2012']","['40', '40', '40']","['04:20:01', '03:51:14', '03:49:55']",M50-54,3,4:0:23,15
579,['2013'],['40'],['-1'],M45-49,1,-1,1
581,['2013'],['40'],['03:50:12'],M35-39,1,03:50:12,2
582,['2014'],['40'],['04:59:16'],M30-34,1,04:59:16,1
583,['2014'],['40'],['05:00:17'],M40-44,1,05:00:17,5
586,['2013'],['40'],['05:47:20'],F25-29,1,05:47:20,5
