playerId,noOfMontrealMarathons,numAllRaces,averageRuntimeInMarathons,category,didTheyAttend
626,1,1,17892,37.0
627,1,1,22248,52.0
628,1,7,17645,32.0
629,1,4,11091,27.0
630,1,3,17274,42.0
631,1,1,22167,16.0
632,1,2,11748,42.0
633,1,1,21582,42.0
634,1,4,13920,37.0
635,3,5,18926,52.0
636,1,1,14948,32.0
637,1,1,11939,47.0
638,3,7,14172,47.0
641,1,1,14012,42.0
642,1,4,13989,32.0
644,1,1,14913,52.0
645,1,7,14737,32.0
647,1,1,18326,42.0
648,1,1,11407,27.0
649,1,17,17057,37.0
650,1,3,15166,27.0
651,1,1,14628,57.0
653,1,11,12375,37.0
654,1,12,15645,37.0
655,1,1,14086,21.0
656,1,2,12845,42.0
657,2,5,12557,32.0
658,1,1,14100,37.0
659,1,2,13124,27.0
660,1,1,14235,27.0
661,1,5,19997,52.0
662,1,1,14423,27.0
664,2,3,17237,37.0
665,1,2,16369,42.0
666,1,1,14423,32.0
669,1,5,10450,42.0
670,1,2,15517,57.0
671,2,4,14540,32.0
672,1,1,14896,27.0
673,3,5,13252,47.0
674,1,3,15372,42.0
675,1,1,14086,32.0
676,1,7,10173,37.0
677,1,6,11496,42.0
678,1,1,17412,47.0
680,1,1,18213,16.0
681,1,6,16316,47.0
682,1,1,17283,47.0
683,1,1,16069,42.0
684,1,5,13012,37.0
685,1,1,16390,21.0
686,1,1,16071,42.0
687,1,8,10539,27.0
688,1,1,13521,57.0
689,1,1,11589,37.0
690,1,4,16115,52.0
691,1,2,14996,27.0
692,1,3,17682,21.0
693,1,1,14670,47.0
694,1,1,18646,27.0
695,1,1,12564,27.0
696,1,1,21178,27.0
698,1,1,11644,37.0
699,2,22,10534,27.0
701,1,2,13830,32.0
702,1,2,17116,32.0
704,1,2,14414,37.0
705,1,4,13392,27.0
706,1,1,12540,37.0
708,1,8,14733,42.0
709,1,2,14931,37.0
710,1,1,13883,21.0
711,1,5,14869,27.0
712,1,2,18356,37.0
714,1,1,16296,21.0
715,1,1,13990,21.0
717,1,1,16165,52.0
718,1,1,12148,32.0
719,1,3,14909,47.0
720,1,1,18695,27.0
721,2,22,15159,57.0
722,1,4,21323,32.0
723,1,1,15554,52.0
724,2,7,18164,47.0
727,1,1,14213,42.0
728,1,1,13835,42.0
729,1,1,14445,37.0
730,1,1,14158,52.0
731,1,1,13995,21.0
733,1,2,14052,21.0
734,1,5,15697,37.0
735,1,1,12767,37.0
736,2,5,12329,42.0
737,1,3,13988,32.0
738,1,5,16707,37.0
740,3,5,14538,42.0
741,1,1,23502,32.0
744,1,3,14887,27.0
745,1,3,18043,42.0
746,1,1,18679,32.0
747,1,1,14818,27.0
748,1,7,16996,37.0
749,1,1,15857,32.0
751,1,23,14325,42.0
752,1,2,14544,27.0
754,1,9,17793,42.0
755,1,1,19185,67.0
758,1,3,17458,47.0
759,1,1,12900,42.0
760,1,1,16413,57.0
761,1,2,17119,37.0
763,2,3,16057,27.0
764,1,1,14804,47.0
765,1,2,12057,42.0
766,1,2,18366,32.0
767,1,3,13416,27.0
768,1,1,0,
770,1,14,16408,47.0
771,1,2,19279,32.0
772,1,1,19885,42.0
773,1,5,15714,37.0
774,1,1,23333,62.0
775,2,6,14616,27.0
776,2,4,13140,37.0
777,1,3,14854,52.0
778,1,1,12032,42.0
779,1,2,16262,21.0
780,1,2,20057,47.0
781,1,1,21672,21.0
782,1,1,17338,27.0
783,1,16,14944,32.0
785,1,1,17562,37.0
786,1,3,20474,32.0
787,1,6,15167,37.0
788,1,4,20525,27.0
789,1,1,18465,27.0
790,1,5,16877,57.0
791,1,1,14845,21.0
792,2,4,13320,27.0
793,1,1,14868,32.0
794,1,7,18034,32.0
795,2,9,14592,37.0
797,3,15,9839,37.0
798,1,5,16695,32.0
799,1,5,16904,42.0
800,1,2,13036,37.0
801,1,4,12701,27.0
802,1,1,19747,47.0
803,1,6,12918,52.0
804,1,5,13713,21.0
805,2,9,13322,37.0
806,2,3,21871,32.0
807,1,3,20616,37.0
808,1,1,16357,32.0
809,1,1,21760,37.0
810,1,1,15567,42.0
811,1,3,11333,37.0
812,1,1,15300,47.0
813,1,1,11703,37.0
814,1,2,13334,27.0
815,1,6,13789,42.0
816,1,1,17445,42.0
818,1,2,20320,27.0
819,1,1,17752,52.0
820,1,4,17517,42.0
821,1,6,17357,42.0
822,2,8,12628,47.0
823,1,1,16344,52.0
824,1,4,16646,62.0
825,1,2,12167,32.0
826,1,1,10792,32.0
827,1,1,13745,52.0
828,1,1,12332,42.0
829,1,1,18418,37.0
830,1,1,13973,42.0
831,1,1,20189,21.0
832,1,3,12665,37.0
833,1,1,23191,27.0
834,1,3,21331,57.0
835,1,1,16846,42.0
836,1,1,16582,27.0
837,1,1,16370,32.0
838,1,1,14233,27.0
839,1,1,17316,27.0
840,1,2,15684,21.0
841,1,5,15653,52.0
844,2,2,17138,27.0
846,1,2,21711,67.0
847,1,1,15904,57.0
848,1,1,13191,52.0
849,1,1,19389,27.0
850,1,1,15465,37.0
851,1,1,24180,47.0
852,2,3,15889,52.0
853,1,1,18616,21.0
854,1,3,16468,32.0
855,1,2,11699,27.0
857,1,4,19321,37.0
858,1,3,15731,42.0
859,1,1,19448,57.0
860,1,1,15987,21.0
861,1,5,12221,62.0
862,1,8,17315,32.0
863,1,1,18622,47.0
864,1,2,15947,57.0
865,1,2,17819,37.0
866,1,1,13133,21.0
867,1,1,13659,37.0
868,1,1,20881,47.0
869,1,1,16166,21.0
870,1,7,16170,32.0
871,1,1,18579,27.0
872,1,1,23844,42.0
873,1,4,13028,47.0
874,1,14,11229,47.0
875,1,2,13885,32.0
876,1,1,13299,42.0
877,1,1,18066,27.0
878,1,4,20689,37.0
879,1,1,15810,32.0
880,1,1,13785,42.0
881,1,1,15505,52.0
882,2,7,16531,37.0
883,1,3,20658,37.0
884,1,1,14554,37.0
885,1,4,15014,37.0
886,1,8,12952,27.0
887,1,1,14366,37.0
888,1,1,14651,27.0
891,1,3,16681,42.0
892,1,2,15587,37.0
893,1,1,21203,62.0
894,1,3,13647,52.0
895,1,1,15714,42.0
896,1,2,14725,37.0
898,1,15,18150,42.0
899,1,3,15752,27.0
900,1,3,13686,42.0
903,1,3,13493,32.0
904,1,2,16244,47.0
905,1,1,17683,47.0
906,1,1,13780,21.0
907,1,1,11089,27.0
908,1,6,14124,52.0
909,1,1,13032,42.0
913,1,1,19274,27.0
914,1,1,18566,32.0
915,1,2,16998,47.0
916,1,1,21922,27.0
917,1,3,15641,37.0
918,1,9,13223,47.0
919,1,3,19358,42.0
920,1,4,14091,32.0
921,1,1,15699,37.0
923,1,1,18084,57.0
924,1,7,12776,52.0
925,1,1,12595,37.0
926,1,15,20071,52.0
927,1,6,14687,27.0
928,2,11,11493,42.0
929,1,1,14699,27.0
930,1,1,15551,42.0
931,1,3,20769,57.0
932,2,2,12888,21.0
933,1,20,13251,42.0
934,1,1,17418,37.0
936,1,11,15006,42.0
937,1,1,16115,52.0
938,1,1,23290,32.0
939,1,1,24241,57.0
940,1,2,14597,47.0
941,2,8,13605,42.0
942,1,2,19138,21.0
943,1,1,12470,52.0
944,1,1,21528,37.0
945,1,1,21092,37.0
946,1,1,10909,21.0
947,1,1,14420,27.0
948,1,3,19875,52.0
949,1,1,17682,21.0
950,1,7,18065,42.0
951,1,2,15691,32.0
952,1,1,12413,47.0
953,1,5,20383,27.0
954,1,1,15645,37.0
956,1,3,12776,57.0
957,1,10,21813,52.0
958,1,1,16286,42.0
959,1,2,13841,37.0
960,1,2,15305,21.0
961,1,1,15513,37.0
963,1,1,22696,32.0
964,1,3,15734,21.0
965,1,5,11850,47.0
966,1,9,13914,47.0
967,1,4,16335,42.0
968,1,1,15561,37.0
970,1,1,18105,52.0
971,1,1,22479,32.0
972,1,2,17627,27.0
973,1,2,19744,21.0
974,1,1,16134,32.0
975,1,1,16336,32.0
976,1,3,17977,37.0
977,1,9,15826,52.0
978,1,1,19004,27.0
979,1,1,18741,32.0
980,1,1,18545,42.0
982,1,3,13132,57.0
984,2,7,15174,21.0
985,1,1,16971,32.0
986,1,2,13627,27.0
987,1,1,23167,42.0
988,1,2,14537,21.0
989,1,2,14903,37.0
990,1,2,19997,21.0
991,1,6,11111,47.0
992,1,2,15839,21.0
993,1,1,12410,32.0
994,1,1,12486,37.0
995,1,1,20091,52.0
996,1,2,20724,42.0
997,1,1,18218,27.0
998,1,1,19713,27.0
999,1,1,20830,42.0
1000,1,2,19251,47.0
1001,1,1,24887,27.0
1005,1,2,18074,47.0
1006,1,1,18548,74.5
1007,1,8,14941,52.0
1008,1,1,14129,32.0
1009,2,12,17690,27.0
1011,1,3,19049,37.0
1012,1,1,15814,47.0
1013,1,3,12772,27.0
1014,1,3,16839,42.0
1015,1,1,24045,52.0
1016,1,1,21539,32.0
1017,2,4,19673,47.0
1018,1,2,18017,32.0
1019,1,2,18638,21.0
1020,1,7,13122,32.0
1021,1,2,17870,37.0
1022,1,1,12250,42.0
1023,1,1,17376,42.0
1024,1,12,14896,47.0
1025,1,2,18982,37.0
1026,1,9,12254,47.0
1027,1,4,15114,52.0
1028,1,14,15101,32.0
1029,1,1,17792,37.0
1030,1,4,15060,37.0
1031,1,1,15656,57.0
1032,1,1,15706,52.0
1033,1,1,13147,32.0
1034,1,1,17750,37.0
1036,1,2,19452,37.0
1037,1,1,22880,62.0
1038,1,1,21977,52.0
1039,1,1,15271,27.0
1041,1,7,12374,37.0
1042,1,1,16050,52.0
1043,1,1,18175,21.0
1044,1,1,16115,52.0
1045,1,2,14904,32.0
1046,1,1,15417,47.0
1047,1,1,10969,32.0
1048,1,5,21855,32.0
1049,2,7,15447,42.0
1050,1,2,16397,27.0
1051,1,2,17630,32.0
1052,1,1,20230,47.0
1053,1,8,11692,47.0
1054,1,3,16396,42.0
1057,1,7,12749,57.0
1058,1,1,12819,32.0
1059,1,1,16216,32.0
1061,1,1,12144,42.0
1064,1,1,10836,47.0
1065,1,1,20457,47.0
1066,1,2,15959,21.0
1068,1,8,14117,37.0
1069,1,1,13472,21.0
1071,1,1,17462,42.0
1072,1,1,22816,37.0
1073,1,1,20282,27.0
1074,1,2,15891,32.0
1075,1,4,17064,21.0
1076,1,2,23438,74.5
1077,2,6,17650,37.0
1078,1,2,13346,32.0
1079,1,4,12407,37.0
1080,1,25,14532,27.0
1081,1,2,16649,32.0
1082,1,3,21206,42.0
1084,1,1,16065,27.0
1085,1,1,18282,21.0
1086,1,2,18760,57.0
1087,1,7,15566,32.0
1088,1,1,24761,32.0
1089,1,1,17471,37.0
1090,1,1,21077,21.0
1091,1,2,15420,27.0
1093,1,1,14270,27.0
1095,1,1,18447,42.0
1096,1,2,20380,52.0
1097,1,1,15677,32.0
1098,1,1,13521,27.0
1099,1,7,17632,57.0
1100,1,1,17785,21.0
1101,1,9,15315,27.0
1102,1,5,18441,42.0
1105,1,1,13871,37.0
1106,1,8,14663,57.0
1107,1,1,17308,32.0
1108,1,2,15230,42.0
1109,1,1,10750,32.0
1110,1,1,12813,27.0
1112,3,6,12439,42.0
1113,1,4,16280,42.0
1114,1,1,13160,21.0
1115,1,1,13152,32.0
1116,1,6,10689,32.0
1117,1,1,21220,42.0
1118,1,2,24985,32.0
1119,1,1,16909,37.0
1120,1,10,20661,74.5
1121,3,6,21971,37.0
1122,1,1,13041,42.0
1123,1,1,15219,52.0
1124,1,1,14177,16.0
1125,1,9,17014,47.0
1126,1,1,15919,27.0
1127,1,1,13185,42.0
1128,1,2,14368,27.0
1129,1,2,11512,47.0
1130,1,7,18661,27.0
1131,3,9,15214,52.0
1132,2,7,13377,52.0
1133,1,2,14339,21.0
1134,2,6,16092,52.0
1135,1,4,17329,27.0
1136,1,2,16152,52.0
1137,1,1,12938,32.0
1138,1,1,14270,42.0
1139,1,4,12477,32.0
1140,1,1,21695,37.0
1142,1,2,14955,52.0
1143,1,1,16071,47.0
1144,1,3,18379,32.0
1145,1,7,13413,47.0
1146,1,1,15584,21.0
1147,1,6,10923,21.0
1148,2,3,12828,27.0
1149,1,1,17899,32.0
1150,1,1,22041,21.0
1151,1,1,12205,32.0
1152,1,3,14496,32.0
1153,1,1,17523,47.0
1154,1,1,24486,27.0
1155,1,7,16919,42.0
1157,1,3,15492,42.0
1159,1,15,15015,47.0
1160,1,1,14135,32.0
1161,1,16,15694,42.0
1162,1,14,15007,47.0
1164,1,1,14423,52.0
1165,1,7,12536,32.0
1166,1,1,13190,32.0
1167,1,22,14305,32.0
1168,1,1,15145,21.0
1169,2,15,13036,42.0
1170,1,1,23154,21.0
1171,1,1,18639,32.0
1173,1,1,19892,37.0
1178,1,1,16164,16.0
1179,1,5,14318,32.0
1180,1,1,20906,62.0
1181,1,1,17001,47.0
1182,1,1,17667,21.0
1183,1,1,16290,27.0
1184,1,2,17077,21.0
1185,1,1,17542,37.0
1186,1,7,17105,42.0
1187,1,1,13685,37.0
1188,1,1,24674,27.0
1189,1,2,18720,42.0
1190,1,5,13346,27.0
1193,1,1,13178,32.0
1194,1,5,19562,21.0
1195,1,1,15354,27.0
1196,1,1,12075,27.0
1198,1,1,13023,27.0
1199,1,4,20215,42.0
1200,1,4,14416,42.0
1201,1,1,14626,27.0
1202,1,4,10574,47.0
1203,1,4,15674,42.0
1204,1,2,16443,37.0
1205,1,1,12784,27.0
1207,1,1,12948,37.0
1208,1,4,14839,37.0
1210,1,1,20525,27.0
1211,1,1,18639,27.0
1212,1,1,14762,57.0
1213,1,3,18853,37.0
1214,1,6,14727,42.0
1215,1,5,12611,21.0
1216,1,7,20477,62.0
1217,1,1,18297,52.0
1218,1,9,14929,37.0
1219,1,2,15576,32.0
1220,1,1,14469,42.0
1221,2,4,14497,21.0
1222,1,6,19521,42.0
1223,1,1,14353,27.0
1224,2,25,12232,32.0
1225,1,1,19832,27.0
1226,1,3,15919,27.0
1227,1,2,13439,27.0
1228,1,1,15073,27.0
1229,1,2,13527,21.0
