1334,2015-08-30,MARATHONSSQLÉVIS-QUÉBEC,MARATHON,-1,M40-49
1334,2015-06-14,TOURDULACBROMEMERRELL,CHALLENGEMARATHON,10445,M40-49
1339,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,14866,M35-39
1350,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,14713,F40-44
1352,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,17378,M40-44
1353,2015-10-18,SCOTIABANKTORONTOWATERFRONTMARATHON,MARATHON,-1,F30-34
1354,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,12552,F18-24
1355,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,14960,M45-49
1358,2015-10-04,MARATHONDERIMOUSKI,MARATHON,11514,F30-39
1358,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,11558,F35-39
1365,2015-05-24,TAMARACKOTTAWARACEWEEKEND,OTTAWAMARATHON,-1,F40-44
1366,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,16165,F45-49
1367,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,19823,M15-17
1374,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,12539,M50-54
1378,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,15527,F30-34
1408,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,19250,F35-39
1419,2015-05-24,TAMARACKOTTAWARACEWEEKEND,OTTAWAMARATHON,-1,F35-39
1428,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,18740,M45-49
1430,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,18925,M35-39
1441,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,17273,F30-34
1445,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,13123,M55-59
1447,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,-1,M50-54
1450,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,14465,F30-34
1457,2015-05-03,MISSISSAUGAMARATHONRACES,AMJCAMPBELLFULLMARATHON,14458,M40-49
1463,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,18571,F30-34
1468,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,19499,F15-17
1477,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,17500,M18-24
1478,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,17646,M40-44
1490,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,17217,F30-34
1502,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,18952,F25-29
1506,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,13161,M25-29
1516,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,17627,M40-44
1518,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,17404,M40-44
1520,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,19902,M35-39
1523,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,15697,F30-34
1544,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,20627,F35-39
1545,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,12661,M40-44
1547,2015-10-18,SCOTIABANKTORONTOWATERFRONTMARATHON,MARATHON,-1,M25-29
1559,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,20119,M45-49
1568,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,12258,M40-44
1571,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,17803,M25-29
1580,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,17324,M50-54
1590,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,18772,M50-54
1592,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,21692,M18-24
1596,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,13784,M65-69
1598,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,15828,M70-79
1599,2015-05-24,TAMARACKOTTAWARACEWEEKEND,OTTAWAMARATHON,-1,M40-44
1601,2015-05-24,TAMARACKOTTAWARACEWEEKEND,OTTAWAMARATHON,-1,M30-34
1612,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,18964,F30-34
1614,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,13097,M30-34
1622,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,10207,M30-34
1630,2015-05-24,TAMARACKOTTAWARACEWEEKEND,OTTAWAMARATHON,-1,M50-54
1632,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,15051,F35-39
1634,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,23212,F45-49
1637,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,1KM-P'TITMARATHON,373,F13+
1640,2015-05-24,TAMARACKOTTAWARACEWEEKEND,OTTAWAMARATHON,-1,M30-34
1643,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,23296,M30-34
1646,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,15598,M55-59
1647,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,14465,M15-17
1649,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,14214,F50-54
1660,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,17192,M35-39
1665,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,14761,F40-44
1668,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,19774,M50-54
1669,2015-10-18,SCOTIABANKTORONTOWATERFRONTMARATHON,MARATHON,-1,M40-44
1680,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,-1,M45-49
1681,2015-09-20,MARATHONOASISROCK'N'ROLLDEMONTREAL,MARATHON,-1,M35-39
