229,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,02:05:07,M35-39
229,2013-05-11,CoursedelaFondationhopitalSaintJerome,DEMI-MARATHON,02:00:52,M30-39
229,2013-05-05,DéficourseetmarcheDesjardinsSainteThérèse,10KM,00:56:26,M30-39
236,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:29:21,F50-54
236,2013-06-02,Coursed'etedesilesdeBoucherville,10KMCOURSE,00:57:46,F50-59
236,2013-05-19,DesChenesToi,5KM-PHYSIOSANTE,00:28:28,F18+
237,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:43:49,M45-49
237,2013-05-26,OttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
238,2013-09-22,Marathon Oasis de Montreal,Marathon,05:01:38,M50-54
240,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:59:05,F35-39
240,2013-06-09,DemimarathondespompiersdeShawinigan,21KM,01:52:02,F30-39
241,2013-09-22,Marathon Oasis de Montreal,Marathon,04:26:59,M30-34
246,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:58:55,F25-29
246,2013-06-16,TourduLacBrome,20KMROUTE,01:43:57,F20-29
246,2013-05-12,DefiGerardCotedeSt-Hyacinthe,10KM,00:48:12,F20-29
247,2013-06-16,TourduLacBrome,20KMROUTE,01:41:42,M30-39
247,2013-04-28,BanqueScotia21kmet5km,21KM,01:44:47,M35-39
249,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:17:59,F25-29
252,2013-09-22,Marathon Oasis de Montreal,Marathon,04:14:24,F40-44
258,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:47:03,M50-54
258,2013-06-16,TourduLacBrome,20KMROUTE,01:28:40,M50-59
258,2013-05-26,OttawaRaceWeekend,OTTAWAMARATHON,-1,M50-54
258,2013-04-28,BanqueScotia21kmet5km,21KM,01:33:55,M50-54
260,2013-09-22,MarathonOasisdeMontreal,MARATHON,05:30:52,M18-24
266,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:23:34,M60-64
267,2013-09-22,Marathon Oasis de Montreal,Marathon,-1,M40-44
270,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,01:50:30,M40-44
270,2013-05-26,OttawaRaceWeekend,OTTAWAMARATHON,-1,M40-44
274,2013-10-13,DemimarathondescouleursdeBecancour,21.1KM,01:56:57,M16-19
274,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,01:49:03,M15-17
275,2013-09-22,MarathonOasisdeMontreal,MARATHON,-1,M60-64
280,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:20:40,M50-54
282,2013-05-26,OttawaRaceWeekend,OTTAWAMARATHON,-1,M35-39
284,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,02:00:49,F30-34
286,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:17:18,M55-59
286,2013-08-14,Le5kmEndurance,5KM,00:23:33,M50-59
286,2013-05-26,OttawaRaceWeekend,OTTAWAHALF-MARATHON-DEMI-MARATHON,-1,M55-59
291,2013-08-25,MarathondesDeuxRivesLévis-Québec,DEMI-MARATHON,02:01:11,M40-49
291,2013-08-11,GranfondoGarneau-Cascades,110KM,03:52:24,M40-49
294,2013-09-22,Marathon Oasis de Montreal,Marathon,04:51:58,M50-54
296,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:02:04,M40-44
299,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,02:31:20,F50-54
307,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:44:20,M18-24
310,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,01:57:19,F18-24
315,2013-08-18,Ironman70.3Timberman,OVERALLRESULTS,05:36:30,M25-29
315,2013-07-21,Cyclo-orford,100KM,03:44:32,M29-
315,2013-07-14,ChallengeO2Merrell,TRIATHLONOLYMPIQUE,02:53:31,M25-29
315,2013-06-08,Triathlon/DuathlonMont-Tremblant,DUATHLONOLYMPIQUE,02:22:09,M20-29
315,2013-05-26,OttawaRaceWeekend,OTTAWAHALF-MARATHON-DEMI-MARATHON,-1,M25-29
315,2013-03-24,AroundtheBayRoadRaces,30KM,02:43:08,M25-29
317,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:41:49,F40-44
317,2013-06-29,DemiMarathondeSherbrooke,DEMI-MARATHON,02:16:18,F40-49
317,2013-04-28,BanqueScotia21kmet5km,21KM,02:04:00,F35-39
319,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:22:40,M40-44
319,2013-05-26,OttawaRaceWeekend,OTTAWAHALF-MARATHON-DEMI-MARATHON,-1,M40-44
321,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:31:26,M40-44
322,2013-11-03,OkaRoadRace,HALFMARATHON,02:00:10,M30-39
322,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:11:20,M35-39
322,2013-06-02,Coursed'etedesilesdeBoucherville,21.1KMCOURSE,02:07:08,M30-39
322,2013-04-28,BanqueScotia21kmet5km,21KM,02:09:30,M35-39
322,2013-02-17,DemiMarathonHypothermique,DEMI-MARATHON,02:02:19,M30-39
323,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,01:34:21,M35-39
323,2013-05-26,OttawaRaceWeekend,OTTAWAMARATHON,-1,M35-39
323,2013-05-11,CoursedelaFondationhopitalSaintJerome,10KM,00:41:56,M30-39
323,2013-04-28,BanqueScotia21kmet5km,21KM,01:33:32,M35-39
327,2013-09-08,CanmoreRockyMountainHalfMarathon,HALFMARATHON,-1,F30-39
328,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,02:20:09,M30-34
331,2013-10-06,ClassiqueDuParcLaFontaine,5KM,00:19:55,M20-29
331,2013-09-07,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,02:41:36,M20-24
331,2013-08-11,TriathlonTrimemphredeMagog,TRIATHLONDEMIIRONMAN,06:35:39,M20-24
331,2013-08-04,TriathlonTerrebonne,DUATHLON,01:14:21,M20-29
331,2013-07-14,ChallengeO2Merrell,TRIATHLONOLYMPIQUE,03:22:47,M20-24
331,2013-04-28,BanqueScotia21kmet5km,21KM,01:42:36,M20-24
331,2013-03-24,CourseetmarchepopulairesdeLaSalle,10KM,00:45:11,M20-29
331,2013-02-17,DéfiHivernalIleBizard,10KM,00:44:35,M20-29
332,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,02:08:57,F40-44
332,2013-08-25,MarathondesDeuxRivesLévis-Québec,DEMI-MARATHON,02:12:59,F40-49
332,2013-06-23,ScotiabankVancouverHalfMarathon,HALFMARATHON,02:10:35,F40-44
332,2013-02-17,DemiMarathonHypothermique,DEMI-MARATHON,02:13:14,F40-49
333,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:03:31,M30-34
335,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,01:49:52,M40-44
335,2013-06-02,Coursed'etedesilesdeBoucherville,21.1KMCOURSE,02:02:06,M40-49
336,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:50:51,M45-49
337,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:24:30,M40-44
342,2013-10-27,NiagaraFallsInternationalMarathon,MARATHON,03:45:59,M55-59
343,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:18:05,M25-29
343,2013-06-16,TourduLacBrome,10KMROUTE,00:42:11,M20-29
344,2013-06-16,TourduLacBrome,10KMROUTE,00:59:03,M30-39
344,2013-05-12,DefiGerardCotedeSt-Hyacinthe,10KM,00:55:13,M35-39
345,2013-05-25,OttawaRaceWeekend,OTTAWA10K,00:48:37,F25-29
345,2013-04-28,BanqueScotia21kmet5km,21KM,01:32:08,F25-29
347,2013-09-22,MarathonOasisdeMontreal,MARATHON,05:31:54,M50-54
347,2013-06-16,TourduLacBrome,20KMROUTE,02:15:58,M50-59
347,2013-03-24,CourseetmarchepopulairesdeLaSalle,10KM,01:00:29,M50-59
347,2013-02-17,DéfiHivernalIleBizard,5KM,00:29:57,M30-39
348,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,02:00:46,F18-24
349,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:10:43,M30-34
350,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:40:08,M35-39
350,2013-06-29,DemiMarathondeSherbrooke,DEMI-MARATHON,01:47:17,M30-39
352,2013-09-22,Marathon Oasis de Montreal,Marathon,04:10:14,M35-39
353,2013-11-03,OkaRoadRace,HALFMARATHON,02:49:03,F20-29
355,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,01:53:22,M40-44
359,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,01:33:51,M35-39
359,2013-05-25,OttawaRaceWeekend,HTGSPORTS5K,00:26:34,M40-44
364,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:50:12,F35-39
364,2013-05-26,OttawaRaceWeekend,OTTAWAHALF-MARATHON-DEMI-MARATHON,-1,F35-39
367,2013-09-22,MarathonOasisdeMontreal,MARATHON,-1,M30-34
371,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:54:18,M40-44
377,2013-09-22,Marathon Oasis de Montreal,Marathon,03:24:45,M60-64
378,2013-09-22,Marathon Oasis de Montreal,Marathon,05:32:07,M30-34
379,2013-10-20,ScotiabankTorontoWaterfrontMarathon,MARATHON,04:19:57,M55-59
379,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:56:29,M55-59
379,2013-06-16,TourduLacBrome,20KMROUTE,01:50:18,M50-59
383,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:41:05,F25-29
383,2013-06-29,DemiMarathondeSherbrooke,10KM,00:55:51,F20-29
383,2013-05-26,OttawaRaceWeekend,OTTAWAHALF-MARATHON-DEMI-MARATHON,-1,F25-29
384,2013-10-20,ScotiabankTorontoWaterfrontMarathon,MARATHON,02:37:54,M45-49
384,2013-10-06,MarathondeRimouski,21.1KM,01:16:11,M40-49
384,2013-09-08,Demi-marathonGranby,21KMCOURSE,01:15:35,M40-49
384,2013-08-25,MarathondesDeuxRivesLévis-Québec,MARATHON,02:43:49,M40-49
384,2013-08-14,Le5kmEndurance,5KM,00:16:25,M40-49
384,2013-08-03,VertleRaid-Demi-Marathondel'Isle-aux-Coudres,23KM,01:25:44,M40-49
384,2013-06-29,DemiMarathondeSherbrooke,DEMI-MARATHON,01:16:34,M40-49
384,2013-06-22,LeDefiBeauceron,21KM,01:16:37,M40-49
384,2013-06-16,TourduLacBrome,20KMROUTE,01:15:05,M40-49
384,2013-06-15,TourduLacBrome,5KMROUTE,00:17:20,M40-49
384,2013-06-09,DemimarathondespompiersdeShawinigan,21KM,01:16:59,M40-49
384,2013-05-26,OttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
384,2013-05-12,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,01:14:47,M40-49
384,2013-05-05,DemiMarathonInternationalOasisdeLevis,DEMIMARATHON,01:16:26,M40-49
384,2013-04-28,BanqueScotia21kmet5km,21KM,01:15:05,M45-49
384,2013-03-24,CourseetmarchepopulairesdeLaSalle,10KM,00:35:45,M40-49
384,2013-02-17,DéfiHivernalIleBizard,5KM,00:17:39,M40-49
385,2013-09-08,Demi-marathonGranby,5KMCOURSE,00:31:05,M50-59
387,2013-09-07,TriathlonEspritdeMontreal,ESPRIT,12:16:48,M45-49
387,2013-06-23,IronmanMont-Tremblant70.3,70.3RESULTS,05:49:04,M45-49
387,2013-06-08,Triathlon/DuathlonMont-Tremblant,DUATHLONOLYMPIQUE,02:34:02,M40-49
387,2013-04-21,CoursePrintaniereOka,"21,1KMCOURSE",01:44:48,M40-49
387,2013-02-17,DéfiHivernalIleBizard,10KM,00:49:48,M40-49
394,2013-07-27,Festi-beachduLacalaTortue,10KM,00:44:10,M60-69
394,2013-06-09,DemimarathondespompiersdeShawinigan,10KM,00:34:38,M60+
394,2013-04-28,BanqueScotia21kmet5km,21KM,01:39:30,M65-69
398,2013-05-05,BMOVancouverMarathon,MARATHON,03:46:58,M20-24
404,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:35:42,M40-44
405,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:06:41,M18-24
409,2013-09-22,MarathonOasisdeMontreal,MARATHON,06:36:59,M25-29
410,2013-09-22,MarathonOasisdeMontreal,MARATHON,03:42:18,M25-29
410,2013-09-07,Ultra-TrailHarricanadeCharlevoix,65KM,08:30:40,M16-29
410,2013-04-28,BanqueScotia21kmet5km,21KM,01:38:15,M25-29
412,2013-08-25,MarathondesDeuxRivesLévis-Québec,MARATHON,04:26:24,F40-49
414,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,01:40:55,M45-49
415,2013-05-26,OttawaRaceWeekend,OTTAWAMARATHON,-1,M45-49
419,2013-10-20,ScotiabankTorontoWaterfrontMarathon,MARATHON,03:32:39,M30-34
419,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,01:37:25,M25-29
419,2013-05-26,OttawaRaceWeekend,OTTAWAHALF-MARATHON-DEMI-MARATHON,-1,M25-29
420,2013-09-22,MarathonOasisdeMontreal,MARATHON,04:19:46,M40-44
421,2013-09-22,MarathonOasisdeMontreal,MARATHON,05:08:19,M50-54
421,2013-06-29,DemiMarathondeSherbrooke,DEMI-MARATHON,02:14:11,M50-59
421,2013-06-16,TourduLacBrome,CHALLENGEMARATHON,04:44:18,M50-59
421,2013-05-26,OttawaRaceWeekend,OTTAWAMARATHON,-1,M50-54
421,2013-05-25,OttawaRaceWeekend,OTTAWA10K,01:00:47,M50-54
422,2013-09-22,Marathon Oasis de Montreal,Marathon,03:59:38,M30-34
423,2013-05-26,OttawaRaceWeekend,OTTAWAMARATHON,-1,M55-59
424,2013-09-22,MarathonOasisdeMontreal,DEMI-MARATHON,01:50:28,F25-29
424,2013-08-04,DéfiBoréalSainte-Anne-de-Bellevue,20KM,01:50:52,F20-29
