46,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAMARATHON,-1,F50-54
46,2014-04-27,BanqueScotia21kmet5km,21KM,02:07:08,F50-54
46,2014-03-30,CourseetmarchepopulairesdeLaSalle,10KM,00:59:14,F50-59
48,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:23:30,M60-64
48,2014-08-03,DéfiBoréalSainte-Anne-de-Bellevue,20KM,01:48:44,M60-69
48,2014-04-13,CourseSaint-Laurent,10KM,00:50:14,M60-69
53,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,01:46:22,M30-34
53,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAHALFMARATHON,-1,M30-34
55,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:50:23,F30-34
58,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:32:51,F25-29
59,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:10:03,M25-29
59,2014-06-28,DemiMarathondeSherbrooke,DEMI-MARATHON,01:46:40,M20-29
61,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,03:49:07,M25-29
64,2014-04-27,BanqueScotia21kmet5km,21KM,01:36:54,M35-39
65,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,03:38:44,M45-49
65,2014-04-27,BanqueScotia21kmet5km,21KM,01:49:19,M45-49
65,2014-03-30,CourseetmarchepopulairesdeLaSalle,5KM,00:24:14,M50-59
66,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,03:37:51,M45-49
66,2014-04-27,BanqueScotia21kmet5km,21KM,01:34:03,M45-49
76,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:42:59,F35-39
81,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,-1,M30-34
82,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:49:42,M50-54
83,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:06:52,M40-44
84,2014-09-06,TriathlonEspritdeMontreal,DEMIESPRIT,05:52:14,F25-29
85,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,05:11:54,M50-54
85,2014-08-24,Demi-marathonBonnevilledeLachine,DEMI-MARATHON,01:57:28,M50-59
86,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,07:12:49,M30-34
91,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:30:33,M40-44
92,2014-04-27,BanqueScotia21kmet5km,21KM,02:00:40,M45-49
92,2014-03-30,CourseetmarchepopulairesdeLaSalle,10KM,01:11:50,M40-49
92,2014-02-16,DemiMarathonHypothermique,DEMI-MARATHON,02:16:57,M40-49
93,2014-08-24,MarathonSSQLévis-Québec,MARATHON,-1,M50-59
94,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:30:23,F40-44
96,2014-09-21,ArmyRun-Coursedel'Armée,HALFMARATHON-DEMIMARATHON,02:20:45,M50-54
96,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAMARATHON,-1,M50-54
97,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:45:15,M35-39
101,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:19:17,M18-24
104,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,05:06:59,F45-49
104,2014-09-07,CoupeDix30,30KM,02:48:19,F40-49
104,2014-08-13,Le5kmEndurance,5KM,00:24:15,F40-49
104,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAMARATHON,-1,F45-49
104,2014-03-30,AroundtheBayRoadRaces,30KM,02:55:54,F45-49
105,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,06:02:47,F25-29
106,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,06:00:56,F18-24
106,2014-04-27,BanqueScotia21kmet5km,21KM,01:59:53,F20-24
108,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:51:16,M25-29
114,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAMARATHON,-1,M45-49
120,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,06:37:08,F30-34
120,2014-07-13,ChallengeO2Merrell,TRIATHLONOLYMPIQUE,03:22:55,F30-34
121,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,02:26:14,M30-34
121,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAHALFMARATHON,-1,M30-34
127,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:39:54,M55-59
129,2014-06-22,IronmanMont-Tremblant70.3,OVERALL,06:08:31,M45-49
132,2014-08-10,GreatRaisinRiverFootrace,5KM,00:26:54,F50-54
132,2014-06-14,TourduLacBrome,22.2KMCHEMINDECAMPAGNE,02:24:01,F50-59
132,2014-04-26,"RuntoendMSHalf-Marathon,5kmand10km",HALF-MARATHON,02:05:11,F50-59
132,2014-03-30,AroundtheBayRoadRaces,30KM,03:21:28,F50-54
137,2014-09-14,Demi-marathonGranby,DEMIMARATHONCOURSE,01:46:27,M30-39
137,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAHALFMARATHON,-1,M35-39
140,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:43:22,F35-39
142,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,05:08:05,F35-39
142,2014-05-31,DefiPhysioExtradeTerrebonne,5KM,00:38:08,F30-39
145,2014-10-12,OttawaFallColoursMarathonEvents,FULLMARATHON,03:31:50,M30-34
145,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:54:39,M30-34
148,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,02:42:26,M45-49
150,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:43:45,M50-54
152,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,01:42:26,F18-24
153,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,05:40:22,M45-49
157,2014-10-19,ClassiqueDuParcLaFontaine,10KM,00:44:07,M40-49
157,2014-09-06,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,-1,M45-49
157,2014-06-15,LaFouleedesParcs,10KM,00:41:20,M40-49
157,2014-06-08,Triathlon/DuathlonMont-Tremblant,IRONMAN5150-TRIATHLONOLYMPIQUE,02:46:27,M40-49
157,2014-05-03,MississaugaMarathonRaces,10KM,00:39:53,M40-49
161,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:09:30,F25-29
165,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:33:44,M30-34
165,2014-09-07,CoupeDix30,30KM,02:41:34,F30-39
167,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:29:15,F60-64
168,2014-02-16,DemiMarathonHypothermique,DEMI-MARATHON,02:46:41,M40-49
170,2014-10-19,ClassiqueDuParcLaFontaine,10KM,00:50:26,M30-39
170,2014-10-05,MarathondeRimouski,DEMI-MARATHON,01:47:21,M30-39
173,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:50:48,M40-44
176,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:37:02,M35-39
181,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:49:46,M45-49
181,2014-06-08,DemimarathondespompiersdeShawinigan,DEMI-MARATHON,01:59:34,MALE
181,2014-02-22,DefiNordique,50KMCLASSIQUE,03:45:32,M45-49
183,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:36:00,M65-69
186,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,02:11:45,M35-39
190,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,03:47:23,F30-34
191,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:47:17,M40-44
192,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:52:34,M40-44
192,2014-06-08,LaGrandeVireedesSentiersSt-Bruno,5KM,00:28:22,M40-49
193,2014-09-13,TheNorthFaceUltra-TrailHarricanaduCanada,65KM-VALEURSMOBILIÈRESDESJARDINS,10:33:10,M30-39
196,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:04:07,M40-44
197,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,01:59:43,M35-39
197,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAHALFMARATHON,-1,M35-39
198,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,02:43:43,F40-44
198,2014-04-27,BanqueScotia21kmet5km,21KM,01:58:08,F40-44
202,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,05:09:19,M50-54
202,2014-06-28,DemiMarathondeSherbrooke,DEMI-MARATHON,01:56:44,M50-59
202,2014-02-16,DemiMarathonHypothermique,DEMI-MARATHON,02:04:09,M50-59
203,2014-10-19,ClassiqueDuParcLaFontaine,5KM,00:18:59,M20-29
203,2014-02-16,DemiMarathonHypothermique,DEMI-MARATHON,01:49:22,M20-29
205,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,03:16:53,M40-44
205,2014-07-02,CoupeDix30,5KM,00:19:13,M40-49
207,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,03:45:50,M45-49
207,2014-08-24,MarathonSSQLévis-Québec,DEMI-MARATHON,-1,M40-49
207,2014-06-08,Triathlon/DuathlonMont-Tremblant,IRONMAN5150-TRIATHLONOLYMPIQUE,02:55:05,M40-49
207,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAMARATHON,-1,M45-49
208,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:20:55,M35-39
208,2014-04-27,BanqueScotia21kmet5km,21KM,01:39:06,M35-39
212,2014-02-16,DemiMarathonHypothermique,DEMI-MARATHON,02:02:44,M40-49
216,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:20:30,M18-24
217,2014-11-02,Coursed'OkaRace,21.1KM,02:09:31,M30-39
217,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,02:25:16,M30-34
218,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:37:35,F35-39
220,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:10:19,F25-29
221,2014-11-02,Coursed'OkaRace,21.1KM,01:55:54,M30-39
221,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,05:46:14,M35-39
224,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:40:22,M40-44
229,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,05:25:49,M35-39
229,2014-05-10,CoursedelaFondationhopitalSaintJerome,10KM,00:57:21,M30-39
229,2014-05-04,DéficourseetmarcheDesjardinsSainteThérèse,5KM,00:30:02,M30-39
233,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:39:51,M40-44
234,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:05:02,M15-17
236,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,05:06:38,F50-54
236,2014-05-18,DesChenesToi,10KM-PHYSIOSANTE,00:54:42,F18+
237,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,03:00:36,M45-49
240,2014-06-15,MudHeroMontreal,6KMMUDRUNANDOBSTACLECOURSE,01:21:42,F35-39
244,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:44:34,M35-39
246,2014-06-15,TourduLacBrome,20KMROUTE,01:44:31,F20-29
247,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,03:59:05,M35-39
247,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAMARATHON,-1,M35-39
247,2014-04-27,BanqueScotia21kmet5km,21KM,01:36:12,M35-39
251,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:55:52,M50-54
255,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:30:44,M18-24
258,2014-06-15,TourduLacBrome,20KMROUTE,01:27:26,M50-59
258,2014-04-27,BanqueScotia21kmet5km,21KM,01:38:19,M50-54
259,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:39:00,M40-44
259,2014-08-24,Demi-marathonBonnevilledeLachine,DEMI-MARATHON,01:45:33,M40-49
260,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,05:44:14,M18-24
260,2014-05-18,LeTourdelaPointe,10KM,00:48:08,M20-29
263,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:51:46,M18-24
264,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:06:32,M30-34
265,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:17:38,M35-39
266,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:46:59,M60-64
268,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,06:02:37,M15-17
270,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,01:56:11,M45-49
270,2014-02-16,DemiMarathonHypothermique,DEMI-MARATHON,02:05:00,M40-49
276,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:54:23,F50-54
282,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,03:39:54,M35-39
284,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,01:59:54,F35-39
285,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:07:57,M50-54
286,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAHALFMARATHON,-1,M55-59
288,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:25:55,M35-39
289,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,-1,M35-39
291,2014-09-27,GranFondoColnago,93KM,03:39:57,M40-49
291,2014-09-13,CycloLaQuebecoise,150KM,06:09:30,M45-49
291,2014-06-28,DemiMarathondeSherbrooke,DEMI-MARATHON,01:57:41,M40-49
295,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:17:13,F30-34
301,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:43:05,F30-34
302,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,02:05:03,M30-34
302,2014-08-16,TriathlonSaint-Donat,TRIATHLONENDURANCEAVENTURESPRINT,01:27:31,Noage
302,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAHALFMARATHON,-1,M30-34
304,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,05:21:59,M25-29
315,2014-09-07,Ironman70.3Muskoka,INDIVIDUALRESULTS,05:51:56,M25-29
315,2014-08-17,IronmanMont-Tremblant,RESULTATS,11:30:14,M25-29
315,2014-07-13,ChallengeO2Merrell,TRIATHLONOLYMPIQUE,02:45:07,M25-29
315,2014-06-28,ToughmanTupperLakeTinman,TINMANTRIATHLON,05:29:13,M25-29
315,2014-06-14,TriathlonFBLDrummondville,TRIATHLONOLYMPIQUE,02:35:47,M25-29
315,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAHALFMARATHON,-1,M25-29
315,2014-04-27,BanqueScotia21kmet5km,21KM,01:48:14,M25-29
315,2014-03-30,AroundtheBayRoadRaces,30KM,02:31:36,M25-29
321,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,03:45:49,M40-44
321,2014-06-08,LaGrandeVireedesSentiersSt-Bruno,20KM,01:39:30,M40-49
322,2014-10-26,CoupeDix30-Étape6,10KM,01:26:37,M30-39
322,2014-10-05,CoupeDix30,21KM,01:51:51,M30-39
322,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAMARATHON,-1,M35-39
322,2014-05-24,TamarackOttawaRaceWeekend,OTTAWA2K,-1,M35-39
322,2014-04-27,BanqueScotia21kmet5km,21KM,01:51:48,M35-39
322,2014-03-30,AroundtheBayRoadRaces,30KM,03:00:54,M35-39
322,2014-02-16,DemiMarathonHypothermique,DEMI-MARATHON,-1,M30-39
323,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAMARATHON,-1,M35-39
323,2014-05-10,CoursedelaFondationhopitalSaintJerome,10KM,00:44:10,M30-39
323,2014-04-27,BanqueScotia21kmet5km,21KM,01:34:34,M35-39
327,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,05:12:10,F35-39
328,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,06:32:24,M30-34
328,2014-04-27,BanqueScotia21kmet5km,21KM,02:10:04,M30-34
329,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:32:16,M35-39
331,2014-10-19,ClassiqueDuParcLaFontaine,5KM,00:18:41,M20-29
331,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,03:49:42,M18-24
331,2014-09-07,CoupeDix30,10KM,00:40:40,M20-29
331,2014-09-06,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,02:28:12,M20-24
331,2014-08-05,CoupeDix30,10KM,00:40:26,M20-29
331,2014-07-20,TriathlonTrimemphredeMagog,TRIATHLONLONGUEDISTANCE,05:51:33,M20-24
331,2014-07-02,CoupeDix30,10KM,00:41:45,M20-29
331,2014-06-22,IronmanMont-Tremblant70.3,OVERALL,05:58:08,M18-24
331,2014-06-08,LaGrandeVireedesSentiersSt-Bruno,20KM,01:32:53,M20-29
331,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAMARATHON,-1,M20-24
331,2014-04-27,BanqueScotia21kmet5km,21KM,01:33:14,M20-24
331,2014-03-30,CourseetmarchepopulairesdeLaSalle,10KM,00:42:25,M20-29
331,2014-02-16,DéfiHivernalIleBizard,10KM,00:43:09,M20-29
332,2014-11-02,Coursed'OkaRace,21.1KM,02:12:17,F40-49
332,2014-10-05,CoupeDix30,21KM,02:09:03,F40-49
332,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,02:35:02,F40-44
332,2014-09-07,CoupeDix30,30KM,03:13:07,F40-49
332,2014-08-24,MarathonSSQLévis-Québec,MARATHON,-1,F40-49
332,2014-08-05,CoupeDix30,10KM,00:58:14,F40-49
332,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAHALFMARATHON,-1,F40-44
332,2014-05-04,CoupeDix30,10KM,00:58:29,F40-49
332,2014-03-30,AroundtheBayRoadRaces,30KM,03:10:24,F40-44
332,2014-02-16,DemiMarathonHypothermique,DEMI-MARATHON,02:22:15,F40-49
333,2014-10-19,ScotiabankTorontoWaterfrontMarathon,MARATHON,03:09:45,M30-34
334,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,03:50:17,M35-39
335,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,02:11:31,M40-44
340,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Demi-Marathon,02:25:22,M25-29
342,2014-10-26,NiagaraFallsInternationalMarathon,MARATHON,03:46:49,M50-59
342,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,03:52:42,M55-59
343,2014-05-31,DefiPhysioExtradeTerrebonne,10KM,00:42:26,M20-29
345,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,02:03:23,F30-34
348,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,06:52:39,F18-24
349,2014-09-13,TheNorthFaceUltra-TrailHarricanaduCanada,65KM-VALEURSMOBILIÈRESDESJARDINS,08:12:47,M30-39
349,2014-05-10,LeChallengeIRCM-Courirpourlavie,10KM,00:55:00,M30-39
353,2014-11-02,Coursed'OkaRace,21.1KM,02:30:47,F20-29
353,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,07:05:23,F18-24
353,2014-05-11,DefiGerardCotedeSt-Hyacinthe,10KM,01:06:35,F20-29
353,2014-05-04,DemiMarathonInternationalOasisdeLevis,DEMI-MARATHON,02:33:27,F20-29
354,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:40:21,M55-59
355,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,02:03:34,M45-49
355,2014-06-15,TourduLacBrome,20KMROUTE,01:43:27,M40-49
357,2014-09-13,TheNorthFaceUltra-TrailHarricanaduCanada,10KM-SAIL,01:25:05,M30-39
359,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,03:49:35,M35-39
359,2014-09-06,TriathlonEspritdeMontreal,TRIATHLONOLYMPIQUE,02:39:24,M40-44
359,2014-08-24,Demi-marathonBonnevilledeLachine,DEMI-MARATHON,01:35:20,M30-39
359,2014-07-12,TriathlonduLac-Delage,TRIATHLONSPRINT,01:22:39,M40-44
364,2014-08-03,TriathlonTerrebonne,SPRINTTRIATHLON,01:29:01,F30-39
364,2014-07-02,CoupeDix30,10KM,00:48:35,F30-39
370,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,04:55:18,M35-39
372,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,06:20:04,F35-39
375,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,04:11:22,M30-34
375,2014-08-02,VertleRaid-Demi-Marathondel'Isle-aux-Coudres,23.5KMTHENORTHFACE,01:49:49,M30-39
375,2014-06-08,GrandPrixCyclistedeGatineau,MEDIOFONDO,02:14:27,M30-39
376,2014-09-28,Marathon Oasis Rock ‘n’ Roll de Montréal,Marathon,03:24:16,M25-29
379,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,05:10:07,M55-59
379,2014-08-02,VertleRaid-Demi-Marathondel'Isle-aux-Coudres,23.5KMTHENORTHFACE,02:09:09,M50-59
379,2014-06-15,TourduLacBrome,20KMROUTE,01:59:07,M50-59
379,2014-06-14,TourduLacBrome,22.2KMCHEMINDECAMPAGNE,02:09:07,M50-59
384,2014-10-26,CoupeDix30-Étape6,5KM,00:16:48,M40-49
384,2014-10-19,ClassiqueDuParcLaFontaine,10KM,00:35:08,M50-59
384,2014-10-05,MarathondeRimouski,DEMI-MARATHON,01:18:30,M40-49
384,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,02:47:28,M45-49
384,2014-08-24,MarathonSSQLévis-Québec,MARATHON,-1,M50-59
384,2014-08-13,Le5kmEndurance,5KM,00:16:32,M50-59
384,2014-08-02,VertleRaid-Demi-Marathondel'Isle-aux-Coudres,23.5KMTHENORTHFACE,01:28:01,M50-59
384,2014-07-01,ScotiabankCanadaDayRoadRaces,5K,00:16:58,M40-49
384,2014-06-28,DemiMarathondeSherbrooke,DEMI-MARATHON,01:18:39,M40-49
384,2014-06-21,LeDefiBeauceron,DEMI-MARATHON,01:17:16,M40-49
384,2014-06-15,TourduLacBrome,20KMROUTE,01:12:54,M50-59
384,2014-06-07,VertleRaid-TRAILLaCliniqueDuCoureur,10KM,00:49:22,M50+
384,2014-06-01,Coursed'etedesilesdeBoucherville,5KM(COURSE),00:16:54,M40-49
384,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAMARATHON,-1,M45-49
384,2014-05-11,AurythmedenosfouléesChâteauguay,DEMI-MARATHON,01:17:31,M50-59
384,2014-04-27,BanqueScotia21kmet5km,21KM,01:14:44,M50-54
384,2014-04-13,CourseSaint-Laurent,5KM,00:16:47,M50-59
385,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,DEMI-MARATHON,02:29:43,M50-54
385,2014-05-25,TamarackOttawaRaceWeekend,SCOTIABANKOTTAWAMARATHON,-1,M50-54
387,2014-11-02,Coursed'OkaRace,21.1KM,01:55:42,M40-49
387,2014-09-28,MarathonOasisRock‘n’RolldeMontréal,MARATHON,-1,M45-49
387,2014-09-06,TriathlonEspritdeMontreal,DEMIESPRIT,05:22:56,M45-49
